@relation first_attribute_v6-weka.filters.unsupervised.instance.Resample-S1-Z70.0

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
yelp,'This place was such a nice surprise!',1,0,0,1,1,0,1
yelp,'But then they came back cold.',0,1,0,1,0,0,0
imdb,'One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.',1,0,0,5,1,1,1
imdb,'You could drive a semi truck into these holes!',0,0,0,1,1,0,0
yelp,'I would not recommend this place.',1,0,0,1,0,1,0
amazon,'Not nearly as good looking as the AMAZON picture makes it look.',1,0,0,1,0,1,0
imdb,'The plot, such as it is, is so derivative and predictable that the ending is like a mercy killing.',2,2,0,3,0,0,0
amazon,'If you are looking for a good quality Motorola Headset keep looking, this isn\"t it.',1,0,0,2,0,1,0
amazon,'It\"s kind of embarrassing to use because of how it looks and mostly it\"s embarrassing how child-like the company is.',0,2,0,1,0,0,0
imdb,'This movie was kind of long in length, but I enjoyed every minute of it.',1,0,0,2,0,0,1
yelp,'We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.',1,1,0,2,0,0,0
yelp,'Will be back again!',0,0,0,1,1,0,1
imdb,'Still, it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.',3,1,0,2,0,0,1
yelp,'The burger... I got the \"Gold Standard\" a $17 burger and was kind of disappointed.',0,1,0,4,0,0,0
imdb,'I like Armand Assante & my cable company\"s summary sounded interesting, so I watched it, twice already, and probably will again.',2,0,0,4,0,0,1
yelp,'Needless to say, we will never be back here again.',0,1,0,2,0,1,0
yelp,'Over rated.',0,0,0,1,0,0,0
amazon,'Poor Talk Time Performance.',0,1,0,1,0,0,0
amazon,'Don\"t waste your $$$ on this one.',0,1,0,1,0,1,0
amazon,'The camera on the phone may be used as a dustpan when indoors... I\"d rather be using a disposable then this.',0,0,0,4,0,0,0
imdb,'Unfortunately, this is a bad movie that is just plain bad.',0,3,0,2,0,0,0
amazon,'Excellent sound quality.',1,0,0,1,0,0,1
amazon,'Only had this a month but it\"s worked flawlessly so far.',2,0,0,1,0,0,1
amazon,'Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.',2,0,0,2,0,1,1
yelp,'Mediocre food.',0,1,0,1,0,0,0
amazon,'.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.',2,1,0,5,0,0,1
amazon,'It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking, however, it\"s not.',0,2,0,3,0,1,1
yelp,'Service stinks here!',0,1,0,1,1,0,0
yelp,'Hopefully this bodes for them going out of business and someone who can cook can come in.',0,0,0,1,0,0,0
amazon,'its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case.',4,0,1,1,0,0,1
imdb,'The film\"s sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim).',2,1,0,1,0,0,1
amazon,'Clear crisp sound.',2,0,0,1,0,0,1
amazon,'The phone is sturdy and waterproof.',1,0,0,1,0,0,1
amazon,'Think it over when you plan to own this one!This sure is the last MOTO phone for me!',0,0,0,2,2,0,0
imdb,'Here\"s where the movie really pi**ed me off.',0,0,0,1,0,0,0
imdb,'Also notable is John Bailey\"s fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola\"s Dracula for which she received a well deserved Oscar.',6,0,0,1,0,0,1
imdb,'The film\"s dialogue is natural, real to life.',0,0,0,2,0,0,1
imdb,'(very serious spoilers) this movie was a huge disappointment.',0,1,0,1,0,0,0
amazon,'But now that it is \"out of warranty\" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.',1,1,0,8,0,1,0
imdb,'I don\"t know what happened in Season Five, what a mess.',0,1,0,2,0,1,0
imdb,'His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!',2,0,0,1,1,0,1
amazon,'So far it has worked like a charm.',3,0,0,1,0,0,1
imdb,'Everything stinks.',0,1,0,1,0,0,0
imdb,'The transfers are very good.',1,0,0,1,0,0,1
amazon,'Earbud piece breaks easily.',0,1,0,1,0,0,0
yelp,'Nice, spicy and tender.',2,0,0,2,0,0,1
amazon,'Awsome Device Works Great!!.',3,0,0,3,2,0,1
yelp,'By this point, my friends and I had basically figured out this place was a joke and didn\"t mind making it publicly and loudly known.',0,1,0,2,0,1,0
imdb,'The Foreigner is not worth one second of your time.',1,0,0,1,0,1,0
yelp,'Not much flavor to them, and very poorly constructed.',0,1,0,2,0,1,0
amazon,'The buttons for on and off are bad.',0,1,0,1,0,0,0
yelp,'The roast beef sandwich tasted really good!',1,0,0,1,1,0,1
yelp,'The service was poor and thats being nice.',1,1,0,1,0,0,0
amazon,'This is a great product..... sure beats using your fingers!.',1,0,0,7,1,0,1
imdb,'It\"s also great to see that renowned silent screenwriter Frances Marion hasn\"t missed a step going from silent to sound.',4,1,0,1,0,1,1
amazon,'The volume for the ringer is REAL good (you have choices how loud).',1,0,0,1,0,0,1
yelp,'Great time - family dinner on a Sunday night.',1,0,0,1,0,0,1
yelp,'Go To Place for Gyros.',0,0,0,1,0,0,1
yelp,'Overall, I like there food and the service.',1,0,0,2,0,0,1
imdb,'This movie is BAD.',0,1,0,1,0,0,0
amazon,'Too bad you have to pay up to $$$ a month for the service!',0,1,0,1,1,0,0
amazon,'An Awesome New Look For Fall 2000!.',1,1,0,2,1,0,1
imdb,'The story starts too fast with absolutely no suspense or build-up in the slightest.',1,0,0,1,0,1,0
yelp,'Honeslty it didn\"t taste THAT fresh.)',0,0,0,1,0,1,0
imdb,'This was a poor remake of \"My Best Friends Wedding\".',1,1,0,1,0,0,0
amazon,'This allows the possibility of double booking for the same date and time after the first.',0,0,0,1,0,0,0
yelp,'The place was not clean and the food oh so stale!',1,1,0,1,1,1,0
yelp,'The live music on Fridays totally blows.',0,0,0,1,0,0,0
amazon,'horrible, had to switch 3 times.',0,1,0,2,0,0,0
amazon,'There\"s really nothing bad I can say about this headset.',0,1,0,1,0,1,0
imdb,'Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.',0,1,0,2,0,0,1
amazon,'This company charge me a restocking fee and still not given me my refund back.',1,0,0,1,0,1,0
amazon,'It has everything I need and I couldn\"t ask for more.',0,0,0,1,0,0,1
amazon,'My father has the V265, and the battery is dying.',0,1,0,2,0,0,0
yelp,'The waitresses are very friendly.',1,0,0,1,0,0,1
imdb,'How can anyone in their right mind ask for anything more from a movie than this?',1,0,0,1,0,0,1
imdb,'The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.',2,3,0,2,0,0,0
amazon,'This battery is an excellent bargain!',2,0,0,1,1,0,1
imdb,'But she is still a bad actress, repeating her robotic face moves in each of her pictures.',0,1,0,2,0,0,0
imdb,'This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven\"t seen before.',1,0,0,2,0,1,1
yelp,'This is an unbelievable BARGAIN!',1,1,0,1,1,0,1
yelp,'These are the nicest restaurant owners I\"ve ever come across.',1,0,0,1,0,0,1
amazon,'Disappointment.. I hate anything that goes in my ear.',0,2,0,3,0,0,0
amazon,'Poorly contstruct hinge.',0,1,0,1,0,0,0
yelp,'He deserves 5 stars.',0,0,0,1,0,0,1
imdb,'I\"ve seen soap operas more intelligent than this movie.',1,0,0,1,0,0,0
yelp,'We thought you\"d have to venture further away to get good sushi, but this place really hit the spot that night.',1,0,0,2,0,0,1
amazon,'Not only will it drain your player, but may also potentially fry it.',0,1,0,2,0,1,0
amazon,'I\"ve had no trouble accessing the Internet, downloading ringtones or performing any of the functions.',0,1,0,2,0,1,1
imdb,'The movie has almost no action scenes in it and very little comedy.',0,0,1,1,0,1,0
yelp,'I can say that the desserts were yummy.',0,0,0,1,0,0,1
imdb,'And don\"t even get me started on the jerky camerawork.',0,1,0,1,0,1,0
amazon,'We would recommend these to others.',1,0,0,1,0,0,1
yelp,'The jalapeno bacon is soooo good.',1,0,0,1,0,0,1
amazon,'This is an excellent tool, especially when paired with your phone\"s auto-answer.',1,0,0,2,0,0,1
yelp,'My boyfriend and i sat at the bar and had a completely delightful experience.',1,0,0,1,0,0,1
amazon,'Great Pocket PC / phone combination.',1,0,0,1,0,0,1
amazon,'It fits my ear well and is comfortable on.',2,0,0,1,0,0,1
amazon,'Arrived quickly and much less expensive than others being sold.',0,1,0,1,0,0,1
imdb,'But, Kevin Spacey is an excellent, verbal tsunami as Buddy Ackerman  and totally believable because he is a great actor.',3,0,0,3,0,0,1
amazon,'$50 Down the drain.',0,1,0,1,0,0,0
yelp,'The last 3 times I had lunch here has been bad.',0,1,0,1,0,0,0
amazon,'However I needed some better instructions.',1,0,0,1,0,0,0
imdb,'This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.',2,0,0,1,0,0,1
imdb,'The characters are interesting and you want to find out more about them the longer the movie goes on, and I think people will be surprised by who does and doesn\"t make it.',1,0,0,2,0,1,1
imdb,'The performances are real and gripping, the crocdodile is extremely well done, indeed if the Black Water website is to be believed that\"s because they used real crocs and the swamp location is fabulous.',2,0,0,3,0,0,1
imdb,'No plot whatsoever!',0,1,0,1,1,1,0
imdb,'I believe the screenwriter did a good job of tying up the loose ends.',1,1,0,1,0,0,1
yelp,'Service is also cute.',1,0,0,1,0,0,1
yelp,'The croutons also taste homemade which is an extra plus.',0,0,0,1,0,0,1
amazon,'I am pairing this with my iphone, and I could not be happier with it so far.',1,0,0,2,0,1,1
yelp,'The portion was huge!',0,0,0,1,1,0,1
amazon,'Having trouble with volume.',0,1,0,1,0,0,0
yelp,'I love the fact that everything on their menu is worth it.',2,0,0,1,0,0,1
amazon,'The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.',1,0,0,1,0,0,1
imdb,'At a time when it seems that film animation has been dominated by Disney/Pixar\"s CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.',6,0,0,2,0,0,1
amazon,'Works as described.',1,0,0,1,0,0,1
amazon,'I love this phone!.',1,0,0,2,1,0,1
imdb,'He can\"t act (one of the least scary villains I have ever seen), he can\"t write (did he write this damn movie in his sleep?',0,3,0,2,0,2,0
imdb,'It was clear that she had the range and ability to pull off this part.',1,0,0,1,0,0,1
amazon,'I got it because it was so small and adorable.',1,0,0,1,0,0,1
imdb,'As a courtroom drama, it\"s compelling, as an indictment on the American justice system, it\"s frightening.',0,1,0,4,0,0,1
imdb,'His use of the colours of the French flag in the three films was nothing short of incredible, every shot, every scene was like a work of art.',3,0,0,3,0,1,1
yelp,'We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).',0,0,0,1,0,0,0
yelp,'To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.',1,2,0,2,0,0,0
amazon,'I\"ve only had my bluetooth for a few weeks, but I really like it.',1,0,0,2,0,0,1
imdb,'A standout scene.',1,0,0,1,0,0,1
yelp,'I could eat their bruschetta all day it is devine.',0,0,0,1,0,0,1
amazon,'Design Flaw?.',0,1,0,2,0,0,0
amazon,'Its not user friendly.',1,0,0,1,0,1,0
yelp,'As for the service, I thought it was good.',1,0,0,2,0,0,1
imdb,'It is a very well acted and done TV Movie.',1,0,0,1,0,0,1
yelp,'Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.',2,1,0,3,0,0,1
imdb,'It\"s a shame to see good actors like Thomerson and James make a living in a mess like this.',3,2,0,1,0,0,0
amazon,'I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.',2,0,0,2,0,0,1
imdb,'Also great directing and photography.',1,0,0,1,0,0,1
yelp,'It was packed!!',0,0,0,2,2,0,0
imdb,'I think it was Robert Ryans best film, because he portrayed someone like my father, and he was a schizophrenic in real life,(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.',2,1,0,4,0,1,1
yelp,'this is the worst sushi i have ever eat besides Costco\"s.',0,1,0,1,0,0,0
yelp,'In fact I\"m going to round up to 4 stars, just because she was so awesome.',1,0,0,2,0,0,1
amazon,'It doesn\"t work in Europe or Asia.',1,0,0,1,0,1,0
yelp,'Very bad Experience!',0,1,0,1,1,0,0
yelp,'For a self proclaimed coffee cafe, I was wildly disappointed.',0,2,0,2,0,0,0
yelp,'This is my new fav Vegas buffet spot.',1,0,0,1,0,0,1
amazon,'We would recommend these to others.',1,0,0,1,0,0,1
amazon,'Poor Talk Time Performance.',0,1,0,1,0,0,0
yelp,'The servers are not pleasant to deal with and they don\"t always honor Pizza Hut coupons.',2,0,0,1,0,2,0
yelp,'The patio seating was very comfortable.',1,0,0,1,0,0,1
imdb,'And the rest of it just sits there being awful... with soldiers singing songs about the masculinity they pledge themselves to, hairsplitting about purity, the admiration of swords, etc.',1,1,0,7,0,0,0
yelp,'You can\"t beat that.',0,0,0,1,0,1,1
imdb,'But it wasn\"t until I watched this film that I realised how great he actually was.',1,0,0,1,0,1,1
yelp,'Hard to judge whether these sides were good because we were grossed out by the melted styrofoam and didn\"t want to eat it for fear of getting sick.',1,3,0,1,0,1,0
yelp,'The sangria was about half of a glass wine full and was $12, ridiculous.',0,1,0,2,0,0,0
yelp,'This is one of the better buffets that I have been to.',1,0,0,1,0,0,1
amazon,'Chinese Forgeries Abound!.',1,0,0,2,1,0,0
yelp,'Service was fantastic.',1,0,0,1,0,0,1
yelp,'My husband said she was very rude... did not even apologize for the bad food or anything.',0,2,0,4,0,1,0
imdb,'Cinematography: The film was shot in an interesting way.',1,0,0,1,0,0,1
yelp,'The Buffet at Bellagio was far from what I anticipated.',0,0,0,1,0,0,0
yelp,'not even a \"hello, we will be right with you.\"',1,0,0,2,0,1,0
amazon,'Keep up the good work Amazon!!',2,0,0,2,2,0,1
yelp,'Thoroughly disappointed!',0,1,0,1,1,0,0
imdb,'Definitely worth checking out.',1,0,0,1,0,0,1
amazon,'Great audio!.',1,0,0,2,1,0,1
yelp,'I ordered the Lemon raspberry ice cocktail which was also incredible.',1,1,0,1,0,0,1
amazon,'bad fit, way too big.',0,1,0,2,0,0,0
amazon,'Krussel Always good.',1,0,0,1,0,0,1
yelp,'Their frozen margaritas are WAY too sugary for my taste.',0,1,0,1,0,0,0
amazon,'DO NOT PURCHASE THIS PHONE.',0,0,0,1,0,1,0
yelp,'I don\"t have very many words to say about this place, but it does everything pretty well.',2,0,0,2,0,1,1
yelp,'This is an unbelievable BARGAIN!',1,1,0,1,1,0,1
yelp,'I loved the grilled pizza, reminded me of legit Italian pizza.',1,0,0,2,0,0,1
amazon,'The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.',1,0,0,1,0,0,1
amazon,'I was looking for this headset for a long time and now that I\"ve got it I couldn\"t be happier.',1,0,0,1,0,0,1
imdb,'But this movie really got to me.',0,0,0,1,0,0,1
amazon,'I have to jiggle the plug to get it to line up right to get decent volume.',2,0,0,1,0,0,0
amazon,'Worst software ever used.... If I could give this zero stars I would.',0,1,0,5,0,0,0
imdb,'To call this movie a drama is ridiculous!',0,1,0,1,1,0,0
amazon,'Used and dirty.',0,1,0,1,0,0,0
yelp,'For that price I can think of a few place I would have much rather gone.',0,0,0,1,0,0,0
amazon,'It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.',0,1,0,3,0,0,0
amazon,'Best I\"ve found so far .... I\"ve tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.',4,1,0,5,0,0,1
amazon,'A Disappointment.',0,1,0,1,0,0,0
imdb,'It\"s dumb and pointless, and a complete waste of time.',0,3,0,2,0,0,0
amazon,'very clear, quality sound and you don\"t have to mess with the sound on your iPod since you have the sound buttons on the headset.',1,1,0,2,0,1,1
