@relation first_attribute_v4-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V

@attribute source string
@attribute text string
@attribute positive_words numeric
@attribute negative_words numeric
@attribute negative_adverbs numeric
@attribute punctuation_sum numeric
@attribute punctuation_exclamation numeric
@attribute negation numeric
@attribute class {0,1}

@data
amazon,'Poor quality.',0,1,0,1,0,0,0
amazon,'Not worth it.',1,0,0,1,0,1,0
amazon,'The phone crashed completely and now I have to get it replaced.',0,1,0,1,0,0,0
amazon,'Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).',0,1,0,5,0,1,0
amazon,'if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.',0,0,0,1,0,0,0
imdb,'The basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew.',0,1,0,1,0,0,0
imdb,'It is indescribably the most annoying and idiotic show I have ever seen.',0,2,0,1,0,0,0
amazon,'None of the three sizes they sent with the headset would stay in my ears.',0,0,0,1,0,0,0
imdb,'The casting is also horrible, cause all you see is a really really BAD Actors, period.',0,1,0,3,0,0,0
amazon,'Couldn\"t use the unit with sunglasses, not good in Texas!',1,0,0,2,1,1,0
amazon,'It dit not work most of the time with my Nokia 5320.',1,0,0,1,0,1,0
amazon,'Bought mainly for the charger, which broke soon after purchasing.',0,1,0,2,0,0,0
amazon,'If you like a loud buzzing to override all your conversations, then this phone is for you!',1,2,0,2,1,0,0
imdb,'To be honest with you, this is unbelievable nonsense and very foolish.',1,2,0,2,0,0,0
imdb,'Of course, the acting is blah.',0,0,0,2,0,0,0
imdb,'The characters were very \"stagey\" and the storyline was a lot like a stage farce.',1,0,0,1,0,0,0
amazon,'The camera on the phone may be used as a dustpan when indoors... I\"d rather be using a disposable then this.',0,0,0,4,0,0,0
imdb,'His losing his marbles so early in the proceedings is totally implausible and unconvincing.',0,2,0,1,0,0,0
imdb,'About half way through this film I started to dislike it.',0,1,0,1,0,0,0
imdb,'It was so BORING!',0,0,0,1,1,0,0
amazon,'This particular model would not work with my Motorola Q smartphone.',1,0,0,1,0,1,0
amazon,'wont work right or atleast for me.',2,0,0,1,0,0,0
amazon,'in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.',0,1,0,1,0,0,0
imdb,'The puppets look really cheesy , not in a good way like in the Puppet Master 80\"s flicks.',3,3,0,2,0,1,0
amazon,'I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good',2,1,0,2,0,0,0
amazon,'AFter the first charge kept going dead after 12 minutes.',0,1,0,1,0,0,0
amazon,'VERY cheap plastic, creaks like an old wooden floor.',1,2,0,2,0,0,0
amazon,'I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.',0,1,0,2,0,1,0
imdb,'Seriously, it\"s not worth wasting your, or your kid\"s time on.',1,1,0,3,0,1,0
amazon,'I am sorry I made this purchase.',0,1,0,1,0,0,0
imdb,'The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God\"s sake!',1,0,0,1,1,0,0
amazon,'Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.',0,1,0,1,0,0,0
amazon,'It was horrible!.',0,0,0,2,1,0,0
amazon,'I don\"t think it would hold it too securly on your belt.',0,0,0,1,0,1,0
amazon,'This allows the possibility of double booking for the same date and time after the first.',0,0,0,1,0,0,0
amazon,'They work about 2 weeks then break.',1,0,0,1,0,0,0
imdb,'The acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting.',2,0,0,1,0,0,0
amazon,'NOT WHAT I WANTED.',0,0,0,1,0,1,0
amazon,'The internet access was fine, it the rare instance that it worked.',0,0,0,2,0,0,0
amazon,'$50 Down the drain.',0,0,0,1,0,0,0
amazon,'I tried talking real loud but shouting on the telephone gets old and I was still told it wasn\"t great.',0,1,0,1,0,1,0
amazon,'If there is a wind, it is completely useless.',0,0,0,2,0,0,0
amazon,'Does Not Work.',0,0,0,1,0,1,0
amazon,'At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).',1,0,0,3,0,0,0
imdb,'Here\"s where the movie really pi**ed me off.',0,0,0,1,0,0,0
imdb,'This was one of the worst films i have ever seen.',0,1,0,1,0,0,0
amazon,'I checked everywhere and there is no feature for it which is really disappointing.',0,0,0,1,0,1,0
imdb,'Im big fan of RPG games too, but this movie, its a disgrace to any self-respecting RPGer there is.',0,1,0,3,0,0,0
imdb,'DELETE this film from your mind!',0,0,0,1,1,0,0
amazon,'Not as good as I had hoped.',1,0,0,1,0,1,0
imdb,'You\"d have to have the IQ of particularly stupid mollusk not to see that one coming.',0,1,0,1,0,1,0
amazon,'Unfortunately it did not work.',0,1,0,1,0,1,0
amazon,'All three broke within two months of use.',0,1,0,1,0,0,0
imdb,'Trouble is, the writing and directing make it impossible to establish those things that make a movie watchable, like character, story, theme and so on.',1,2,0,5,0,0,0
amazon,'My father has the V265, and the battery is dying.',0,0,0,2,0,0,0
amazon,'However, the ear pads come off easily and after only one week I lost one.',0,1,0,2,0,0,0
amazon,'The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.',0,1,0,3,0,0,0
amazon,'Horrible, horrible protector.',0,1,0,2,0,0,0
amazon,'I don\"t like this Nokia either.',1,0,0,1,0,1,0
imdb,'This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.',0,1,0,1,0,1,0
amazon,'I have bought this Nokia cell phone a few weeks ago and it was a nightmare.',0,0,0,1,0,0,0
imdb,'Lots of holes in the script.',0,0,0,1,0,0,0
amazon,'the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!',0,1,0,4,4,1,0
amazon,'Terrible.. My car will not accept this cassette.',0,0,0,3,0,1,0
amazon,'Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.',1,0,0,2,0,1,0
amazon,'It\"s not what it says it is.',0,0,0,1,0,1,0
amazon,'Stay Away From the Q!.',0,0,0,2,1,0,0
amazon,'Used and dirty.',0,0,0,1,0,0,0
amazon,'Very unreliable service from T-mobile !',0,1,0,1,1,0,0
amazon,'Not good enough for the price.',2,0,0,1,0,1,0
amazon,'I bought two of them and neither will charge.',0,0,0,1,0,1,0
amazon,'These products cover up the important light sensor above the ear outlet.',1,0,0,1,0,0,0
imdb,'Again, no plot at all.',0,1,0,2,0,1,0
amazon,'Poor Reliability.',0,1,0,1,0,0,0
imdb,'I\"ve seen soap operas more intelligent than this movie.',1,0,0,1,0,0,0
amazon,'Terrible product, and waste of money!',0,2,0,2,1,0,0
amazon,'Last time buying from you.',0,0,0,1,0,0,0
amazon,'It was a waste of my money.',0,1,0,1,0,0,0
amazon,'The item received was Counterfeit.',0,0,0,1,0,0,0
imdb,'By the time the pyromaniac waylaid the assistant I was bored and didn\"t care what happened next and so I switched off.',0,1,0,1,0,1,0
amazon,'Does not work for listening to music with the cingular 8125.',1,0,0,1,0,1,0
imdb,'God, and I can never get that 90 minutes back!',0,0,0,2,1,1,0
imdb,'Bad script, bad direction and horrible acting make this one plain bad!',0,3,0,2,1,0,0
amazon,'WARNING - DO NOT BUY!!.',0,1,0,3,2,1,0
amazon,'When it opens, the battery connection is broken and the device is turned off.',0,1,0,2,0,0,0
amazon,'I didn\"t want the clip going over the top of my ear, causing discomfort.',1,0,0,2,0,1,0
imdb,'Your brain will attempt to shut-down as part of a primal impulse of self-preservation.',0,0,0,1,0,0,0
imdb,'However, I recently watched the whole thing again on DVD, and I was completely struck by how extremely stupid the storyline was - how it contained holes, inconsistencies and - frankly - a whole lot of crap - and how horrid the dancing was.',0,5,0,4,0,0,0
amazon,'Bad Reception.',0,1,0,1,0,0,0
amazon,'This product is very High quality Chinese CRAP!!!!!!',0,0,0,6,6,0,0
amazon,'Don\"t buy this product - It fails!.',0,0,0,2,1,1,0
amazon,'Everything about this product is wrong.First',0,0,0,1,0,0,0
amazon,'This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.',1,3,0,3,0,0,0
amazon,'Terrible phone holder.',0,1,0,1,0,0,0
amazon,'Problem is that the ear loops are made of weak material and break easily.',0,3,0,1,0,0,0
amazon,'Not nearly as good looking as the AMAZON picture makes it look.',1,0,0,1,0,1,0
imdb,'I don\"t understand how this garbage got on the shelves of the movie store, it\"s not even a real movie!',0,1,0,2,1,2,0
amazon,'It always cuts out and makes a beep beep beep sound then says signal failed.',0,0,0,1,0,0,0
imdb,'The kids are annoying.',0,0,0,1,0,0,0
amazon,'My phone sounded OK ( not great - OK), but my wife\"s phone was almost totally unintelligible, she couldn\"t understand a word being said on it.',1,0,0,3,0,1,0
imdb,'It is an hour and half waste of time, following a bunch of very pretty high schoolers whine and cry about life.',1,3,0,2,0,0,0
amazon,'While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.',1,2,0,2,0,0,0
imdb,'Every element of this story was so over the top, excessively phony and contrived that it was painful to sit through.',0,4,0,2,0,0,0
imdb,'But this movie is not funny, considering the ridiculousness of it.',0,0,0,2,0,1,0
amazon,'It looses connection to the phone even when it is within a couple feet between the two.',0,0,0,1,0,0,0
imdb,'I let my girlfriend talk me into seeing this - bad idea, we both hated it.',0,2,0,2,0,0,0
imdb,'I wish I could enter negative values, admins?',0,1,0,2,0,0,0
imdb,'In particular the relationship between the bakery assistant and the waitress just didn\"t work for me at all.',1,0,0,1,0,1,0
amazon,'This pair of headphones is the worst that I have ever had sound-wise.',0,1,0,1,0,0,0
amazon,'[...] down the drain because of a weak snap!',0,2,0,4,1,0,0
amazon,'Does not charge the Cingular (ATT) 8525 phone.',0,0,0,1,0,1,0
amazon,'However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn\"t receive and place calls.',0,1,0,3,0,0,0
amazon,'I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.',0,0,0,1,0,0,0
amazon,'The mic there is a joke, and the volume is quite low.',0,0,0,2,0,0,0
amazon,'I\"m returning them.',0,0,0,1,0,0,0
amazon,'I does not maintain a connection with the computer while it is on my lap.',0,0,0,1,0,1,0
imdb,'The script looks as if only a rough draft was written and shooting began before a finished script was completed.',0,1,0,1,0,0,0
amazon,'Very much disappointed with this company.',0,1,0,1,0,0,0
amazon,'It didn\"t charge for me.',0,0,0,1,0,1,0
amazon,'Buttons are too small.',0,0,0,1,0,0,0
imdb,'The plot was the same as pretty much every other cheap horror.',1,2,0,1,0,0,0
imdb,'I don\"t think I\"ve ever seen a movie half as boring as this self-indulgent piece of junk.',0,1,0,1,0,1,0
amazon,'however, my girl was complain that some time the phone doesn\"t wake up like normal phone does.',1,1,0,2,0,1,0
imdb,'I saw this movie and I thought this is a stupid movie.',0,1,0,1,0,0,0
amazon,'I\"m trying to return it for a refund.',0,0,0,1,0,0,0
amazon,'I plugged it in only to find out not a darn thing worked.',0,0,0,1,0,1,0
imdb,'Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable.',0,0,0,2,0,0,0
imdb,'This may be the only bad film he ever made.',0,1,0,1,0,0,0
amazon,'This phone tries very hard to do everything but fails at it\"s very ability to be a phone.',0,2,0,1,0,0,0
amazon,'Not enough volume.',1,0,0,1,0,1,0
imdb,'My only problem is I thought the actor playing the villain was a low rent Michael Ironside.',0,1,0,1,0,0,0
imdb,'The visual effects were AWFUL.',0,0,0,1,0,0,0
amazon,'don\"t waste your money.',0,1,0,1,0,1,0
amazon,'I am going to have to be the first to negatively review this product.',0,0,0,1,0,0,0
amazon,'Adapter does not provide enough charging current.',1,0,0,1,0,1,0
amazon,'There was so much hype over this phone that I assumed it was the best, my mistake.',0,1,0,2,0,0,0
amazon,'You also cannot take pictures with it in the case because the lense is covered.',0,0,0,1,0,0,0
imdb,'And, FINALLY, after all that, we get to an ending that would\"ve been great had it been handled by competent people and not Jerry Falwell.',1,0,0,4,0,1,0
amazon,'It didn\"t work, people can not hear me when I talk.',0,0,0,2,0,2,0
amazon,'The text messaging feature is really tricky to use.',0,1,0,1,0,0,0
imdb,'It will drive you barking mad!',0,0,0,1,1,0,0
amazon,'Painful on the ear.',0,1,0,1,0,0,0
imdb,'Yeah, the movie pretty much sucked.',1,0,0,2,0,0,0
imdb,'When I saw it in the theater I thought I was going to be sick.',0,0,0,1,0,0,0
imdb,'One more thing: I can tolerate political incorrectness very well, I\"m all for artistic freedom and suspension of disbelief, but the Slavic female character was just too much.',1,0,0,3,0,0,0
amazon,'The screen does get smudged easily because it touches your ear and face.',0,1,0,1,0,0,0
amazon,'What a piece of junk.. I lose more calls on this phone.',0,1,0,3,0,0,0
amazon,'Item Does Not Match Picture.',0,0,0,1,0,1,0
amazon,'The only thing that disappoint me is the infra red port (irda).',0,1,0,1,0,0,0
amazon,'You can not answer calls with the unit, never worked once!',1,0,0,2,1,2,0
imdb,'A very, very, very slow-moving, aimless movie about a distressed, drifting young man.',0,1,0,5,0,0,0
imdb,'But this movie is definitely a below average rent.',0,0,0,1,0,0,0
imdb,'Attempting artiness with black & white and clever camera angles, the movie disappointed - became even more ridiculous - as the acting was poor and the plot and lines almost non-existent.',1,4,0,2,0,0,0
imdb,'Very little music or anything to speak of.',0,0,1,1,0,0,0
imdb,'I came out of it feeling angry.',0,0,0,1,0,0,0
imdb,'Wasted two hours.',0,1,0,1,0,0,0
imdb,'A bit predictable.',0,0,0,1,0,0,0
imdb,'I could not stand to even watch it for very long for fear of losing I.Q.',0,2,0,2,0,1,0
imdb,'These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.',0,1,0,2,0,1,0
imdb,'If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.',1,1,0,1,0,0,0
imdb,'Today the graphics are crap.',0,0,0,1,0,0,0
imdb,'This was a flick doomed from its conception.',0,1,0,1,0,0,0
imdb,'The very idea of it was lame - take a minor character from a mediocre PG-13 film, and make a complete non-sequel while changing its tone to a PG-rated family movie.',0,2,0,2,0,0,0
imdb,'I wasn\"t the least bit interested.',0,0,0,1,0,1,0
imdb,'Not only did it only confirm that the film would be unfunny and generic, but it also managed to give away the ENTIRE movie; and I\"m not exaggerating - every moment, every plot point, every joke is told in the trailer.',0,2,0,4,0,2,0
imdb,'But it\"s just not funny.',0,0,0,1,0,1,0
imdb,'But even the talented Carrell can\"t save this.',1,0,0,1,0,1,0
imdb,'His co-stars don\"t fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.',1,0,0,4,0,1,0
imdb,'The story itself is just predictable and lazy.',0,0,0,1,0,0,0
imdb,'The only real effects work is the presence of all the animals, and the integration of those into the scenes is some of the worst and most obvious blue/green-screen work I\"ve ever seen.',2,1,0,2,0,0,0
imdb,'But whatever it was that cost them so much, it didn\"t translate to quality, that\"s for sure.',0,0,0,3,0,1,0
imdb,'On the negative, it\"s insipid enough to cause regret for another 2 hours of life wasted in front of the screen.',1,2,0,2,0,0,0
imdb,'Long, whiny and pointless.',0,1,0,2,0,0,0
imdb,'The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.',2,3,0,2,0,0,0
imdb,'Unfortunately, \"Cover Girl\" is an example of how Hollywood used to exploit women for financial gain.',0,1,0,2,0,0,0
imdb,'The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.',1,0,0,1,0,0,0
imdb,'There is a totally unnecessary train/roller coaster scene.',0,1,0,1,0,0,0
imdb,'There was absolutely no warmth or charm to these scenes or characters.',2,0,0,1,0,1,0
imdb,'So bad.',0,0,0,1,0,0,0
